Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score,BBox_W,BBox_H,Ref_U,Ref_V,Proj_U,Proj_V,Delta_U,Delta_V,Pixel_Error,RU,RV,Is_Matched
1771833226.469309,55,7,IN3,IN3,7(IN3),-1.0,,33.93762451009617,66.40361146957845,89.0,78.0,773.0,605.0,,,,,,,,0
1771833226.469309,54,4,OUT3,OUT3,4(OUT3),74.2425468514086,27.502708625793456,27.345121181007272,67.5561177770844,135.0,93.0,1431.0,691.0,1383.0,659.0,-48.0,-32.0,57.688820407423826,-0.35555555555555557,-0.34408602150537637,1
1771833226.469309,47,6,IN3,IN3,6(IN3),-1.0,,35.32400726567161,42.31884191402678,176.0,135.0,649.0,834.0,,,,,,,,0
1771833226.469309,40,5,IN3,IN3,5(IN3),-1.0,,29.375892178634206,38.689246911372926,169.0,176.0,758.0,958.0,,,,,,,,0
1771833226.469309,35,4,OUT1,OUT1,4(OUT1),41.9397119260019,,0.0,39.71006608699658,224.0,191.0,1254.0,947.0,,,,,,,,0
1771833226.469309,19,3,OUT1,OUT1,3(OUT1),46.87379778518044,,0.0,62.826170101081715,160.0,133.0,1150.0,845.0,,,,,,,,0
1771833226.469309,0,2,OUT1,OUT1,2(OUT1),56.8961574063053,,0.0,67.72657833758113,163.0,108.0,1136.0,758.0,,,,,,,,0
1771833226.5152876,64,6,OUT3,OUT3,6(OUT3),44.86932563473056,26.071933364868165,24.95010300705765,45.142491023157255,222.0,161.0,1783.0,887.0,1876.0,890.0,93.0,3.0,93.04837451562494,0.4189189189189189,0.018633540372670808,1
1771833226.5152876,60,6,IN2,IN2,6(IN2),-1.0,,44.71514711988733,69.74381545513867,86.0,72.0,636.0,609.0,,,,,,,,0
1771833226.5152876,59,5,OUT3,OUT3,5(OUT3),-1.0,,27.031636674939634,50.15463135193756,174.0,134.0,1566.0,796.0,,,,,,,,0
1771833226.5152876,55,7,IN3,IN3,7(IN3),-1.0,,33.93762451009617,66.40361146957845,90.0,80.0,774.0,608.0,,,,,,,,0
1771833226.5152876,54,4,OUT3,OUT3,4(OUT3),61.75314429500308,49.520777034759526,27.345121181007272,67.42100554153022,134.0,92.0,1429.0,690.0,,,,,,,,0
1771833226.5152876,47,6,IN3,IN3,6(IN3),-1.0,,35.32400726567161,42.31884191402678,178.0,136.0,646.0,837.0,,,,,,,,0
1771833226.5152876,40,5,IN3,IN3,5(IN3),41.477142193998326,29.887337493896485,29.665013785453255,38.62453657186986,170.0,178.0,758.0,963.0,712.0,947.0,-46.0,-16.0,48.703182647543684,-0.27058823529411763,-0.0898876404494382,1
1771833226.5152876,35,4,OUT1,OUT1,4(OUT1),41.9397119260019,,0.0,39.71006608699658,223.0,191.0,1254.0,947.0,,,,,,,,0
1771833226.5152876,19,3,OUT1,OUT1,3(OUT1),51.80788191589996,,0.0,62.826170101081715,160.0,133.0,1150.0,845.0,,,,,,,,0
1771833226.5152876,0,2,OUT1,OUT1,2(OUT1),56.896156064823714,,0.0,67.72657833758113,163.0,107.0,1135.0,758.0,,,,,,,,0
1771833226.5564344,64,6,OUT3,OUT3,6(OUT3),50.26598099897826,25.912957763671876,25.265844251574023,46.118345310206216,222.0,161.0,1778.0,884.0,1853.0,887.0,75.0,3.0,75.05997601918082,0.33783783783783783,0.018633540372670808,1
1771833226.5564344,60,6,IN2,IN2,6(IN2),-1.0,,44.221386057265256,69.74381545513867,86.0,71.0,635.0,609.0,,,,,,,,0
1771833226.5564344,59,5,OUT3,OUT3,5(OUT3),-1.0,,27.031636674939634,50.15463135193756,173.0,133.0,1563.0,794.0,,,,,,,,0
1771833226.5564344,55,7,IN3,IN3,7(IN3),-1.0,,33.93762451009617,66.40361146957845,90.0,80.0,774.0,608.0,,,,,,,,0
1771833226.5564344,54,4,OUT3,OUT3,4(OUT3),-1.0,,27.345121181007272,67.42100554153022,133.0,91.0,1427.0,689.0,,,,,,,,0
1771833226.5564344,47,6,IN3,IN3,6(IN3),96.6772110526532,34.17966842651367,34.786885864381574,41.86374461225215,179.0,137.0,642.0,841.0,575.0,925.0,-67.0,84.0,107.44766167767449,-0.3743016759776536,0.6131386861313869,1
1771833226.5564344,40,5,IN3,IN3,5(IN3),-1.0,,29.665013785453255,38.54728749872612,171.0,179.0,758.0,966.0,,,,,,,,0
1771833226.5564344,35,4,OUT1,OUT1,4(OUT1),41.93971138472897,,0.0,39.71006608699658,223.0,191.0,1254.0,947.0,,,,,,,,0
1771833226.5564344,19,3,OUT1,OUT1,3(OUT1),46.87379846750074,,0.0,62.826170101081715,160.0,133.0,1150.0,845.0,,,,,,,,0
1771833226.5564344,11,1,OUT1,OUT1,1(OUT1),56.896157209854955,,0.0,35.17909305657992,109.0,86.0,1067.0,670.0,,,,,,,,0
1771833226.5564344,0,2,OUT1,OUT1,2(OUT1),56.8961574063053,,0.0,67.72657833758113,163.0,106.0,1135.0,758.0,,,,,,,,0
1771833226.5999768,64,6,OUT3,OUT3,6(OUT3),50.26598107121621,25.912957763671876,25.478046849012564,46.94042669329376,218.0,158.0,1764.0,876.0,1725.0,814.0,-39.0,-62.0,73.24616030891995,-0.17889908256880735,-0.3924050632911392,1
1771833226.5999768,60,6,IN2,IN2,6(IN2),-1.0,,43.698877436049436,69.74381545513867,87.0,70.0,633.0,610.0,,,,,,,,0
1771833226.5999768,59,5,OUT3,OUT3,5(OUT3),59.05481337385975,27.502708625793456,27.267592742447707,50.7645660787057,172.0,131.0,1556.0,788.0,1502.0,768.0,-54.0,-20.0,57.584720195551874,-0.313953488372093,-0.15267175572519084,1
1771833226.5999768,55,7,IN3,IN3,7(IN3),96.06044745779053,34.33864402770996,34.174861528006424,64.26846322669756,91.0,82.0,773.0,612.0,722.0,617.0,-51.0,5.0,51.24451190127583,-0.5604395604395604,0.06097560975609756,1
1771833226.5999768,54,4,OUT3,OUT3,4(OUT3),-1.0,,27.345121181007272,67.42100554153022,131.0,92.0,1421.0,688.0,,,,,,,,0
1771833226.5999768,47,6,IN3,IN3,6(IN3),-1.0,,34.786885864381574,41.78001712302764,184.0,140.0,635.0,851.0,,,,,,,,0
1771833226.5999768,40,5,IN3,IN3,5(IN3),-1.0,,29.665013785453255,38.54728749872612,177.0,181.0,756.0,976.0,,,,,,,,0
1771833226.5999768,35,4,OUT1,OUT1,4(OUT1),41.78552293366161,,0.0,39.71006608699658,223.0,191.0,1254.0,946.0,,,,,,,,0
1771833226.5999768,19,3,OUT1,OUT1,3(OUT1),56.89615516139502,,0.0,62.826170101081715,160.0,133.0,1149.0,844.0,,,,,,,,0
1771833226.5999768,11,1,OUT1,OUT1,1(OUT1),56.896157209854955,,0.0,35.17909305657992,109.0,86.0,1068.0,670.0,,,,,,,,0
1771833226.5999768,0,2,OUT1,OUT1,2(OUT1),56.8961574063053,,0.0,67.72657833758113,163.0,107.0,1134.0,760.0,,,,,,,,0
1771833226.643059,64,6,OUT3,OUT3,6(OUT3),50.42016910481283,25.912957763671876,25.620663552830806,47.76950529024603,217.0,156.0,1758.0,873.0,1702.0,815.0,-56.0,-58.0,80.62257748298549,-0.25806451612903225,-0.3717948717948718,1
1771833226.643059,60,6,IN2,IN2,6(IN2),-1.0,,43.18189058912561,69.74381545513867,87.0,70.0,632.0,611.0,,,,,,,,0
1771833226.643059,59,5,OUT3,OUT3,5(OUT3),58.900625472247604,27.661684226989745,27.424407187316916,51.18937650868562,171.0,132.0,1552.0,786.0,1467.0,745.0,-85.0,-41.0,94.37160589923221,-0.49707602339181284,-0.3106060606060606,1
1771833226.643059,55,7,IN3,IN3,7(IN3),95.13530418781413,34.33864402770996,34.24513870187711,62.25289556760121,91.0,82.0,773.0,612.0,729.0,601.0,-44.0,-11.0,45.35416188179427,-0.4835164835164835,-0.13414634146341464,1
1771833226.643059,54,4,OUT3,OUT3,4(OUT3),76.01573127749266,27.661684226989745,27.50082260920931,67.47132643517301,129.0,93.0,1420.0,686.0,1359.0,652.0,-61.0,-34.0,69.83552104767315,-0.4728682170542636,-0.3655913978494624,1
1771833226.643059,47,6,IN3,IN3,6(IN3),50.42016640707392,37.51814575195313,35.82638133252122,41.39097748030694,186.0,141.0,632.0,855.0,572.0,885.0,-60.0,30.0,67.08203932499369,-0.3225806451612903,0.2127659574468085,1
1771833226.643059,40,5,IN3,IN3,5(IN3),-1.0,,29.665013785453255,38.54728749872612,179.0,182.0,757.0,980.0,,,,,,,,0
1771833226.643059,35,4,OUT1,OUT1,4(OUT1),41.78552293366161,,0.0,39.71006608699658,223.0,190.0,1254.0,946.0,,,,,,,,0
1771833226.643059,19,3,OUT1,OUT1,3(OUT1),51.962071147259046,,0.0,62.826170101081715,160.0,132.0,1149.0,844.0,,,,,,,,0
1771833226.643059,11,1,OUT1,OUT1,1(OUT1),56.8961562969168,,0.0,35.17909305657992,110.0,85.0,1069.0,669.0,,,,,,,,0
