Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score
1771504479.3817906,91,12,IN2,IN2,12(IN2),-1.0,,37.61733915088246,76.95399016895448
1771504479.3817906,87,11,IN2,IN2,11(IN2),63.37213873354011,34.49761962890625,35.14213586498547,45.70860978415318
1771504479.3817906,85,10,IN2,IN2,10(IN2),63.68051654317127,34.49761962890625,31.777958863875845,25.135258512051145
1771504479.3817906,82,2,IN1,IN1,2(IN1),65.06823258879946,55.00541725158691,54.778739502994625,32.05023825039194
1771504479.3817906,14,2,OUT1,OUT1,2(OUT1),88.81351108122362,,0.0,61.28281346281007
1771504479.3817906,5,1,OUT1,OUT1,1(OUT1),95.75206871657993,,0.0,93.75322340117106
1771504479.3817906,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.453794,94,3,OUT1,OUT1,3(OUT1),52.270449444241194,29.887337493896485,30.06267107455066,77.33155346152728
1771504479.453794,92,3,OUT2,OUT2,3(OUT2),-1.0,,35.74852759277135,74.50574964058866
1771504479.453794,91,12,IN2,IN2,12(IN2),99.45262819021445,39.10789833068848,38.48137952563832,76.06361007799806
1771504479.453794,87,11,IN2,IN2,11(IN2),62.90956481860883,34.33864402770996,34.860191631997296,45.430201262627826
1771504479.453794,85,10,IN2,IN2,10(IN2),62.90956570228408,34.33864402770996,32.508514632619416,24.89363457998044
1771504479.453794,82,2,IN1,IN1,2(IN1),64.6056600818584,55.00541725158691,54.85364413607417,31.918112493276283
1771504479.453794,14,2,OUT1,OUT1,2(OUT1),89.12189155008207,,0.0,61.28281346281007
1771504479.453794,5,1,OUT1,OUT1,1(OUT1),95.75206584861984,,0.0,93.75322340117106
1771504479.453794,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.4953704,94,3,OUT1,OUT1,3(OUT1),52.73302234067701,29.569386291503907,29.900912148575316,77.79263290522967
1771504479.4953704,92,3,OUT2,OUT2,3(OUT2),62.44700177325466,35.292494201660155,35.567113014066784,74.82037902078179
1771504479.4953704,91,12,IN2,IN2,12(IN2),97.60234688327262,39.10789833068848,38.75447188077103,74.9813320619173
1771504479.4953704,87,11,IN2,IN2,11(IN2),-1.0,,34.860191631997296,45.33934086010257
1771504479.4953704,85,10,IN2,IN2,10(IN2),46.25703887705953,27.02578353881836,32.009598006642854,24.656563009736782
1771504479.4953704,82,2,IN1,IN1,2(IN1),62.13861840682963,55.1643928527832,54.95589899984557,31.875653207677807
1771504479.4953704,14,2,OUT1,OUT1,2(OUT1),89.12189158897127,,0.0,61.28281346281007
1771504479.4953704,5,1,OUT1,OUT1,1(OUT1),95.75207071876623,,0.0,93.75322340117106
1771504479.4953704,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.5507176,94,3,OUT1,OUT1,3(OUT1),52.73302234067701,29.569386291503907,29.792197608276933,78.11203192668212
1771504479.5507176,92,3,OUT2,OUT2,3(OUT2),62.44700177325466,35.292494201660155,35.468779395222725,75.01903202075631
1771504479.5507176,91,12,IN2,IN2,12(IN2),97.60234688327262,39.10789833068848,38.87596061493523,73.98683330307931
1771504479.5507176,87,11,IN2,IN2,11(IN2),-1.0,,34.860191631997296,45.33934086010257
1771504479.5507176,85,10,IN2,IN2,10(IN2),46.25703887705953,27.02578353881836,31.345431556142366,24.511476442170533
1771504479.5507176,82,2,IN1,IN1,2(IN1),62.29280721420442,55.1643928527832,55.024375726523814,31.869791740792543
1771504479.5507176,14,2,OUT1,OUT1,2(OUT1),89.12189158897127,,0.0,61.28281346281007
1771504479.5507176,5,1,OUT1,OUT1,1(OUT1),95.75207071876623,,0.0,93.75322340117106
1771504479.5507176,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.6085258,94,3,OUT1,OUT1,3(OUT1),53.81235022393028,29.410410690307618,29.66700141299551,78.36163667679865
1771504479.6085258,92,3,OUT2,OUT2,3(OUT2),63.834710109492526,34.97454299926758,35.300111237615226,75.2387319895615
1771504479.6085258,91,12,IN2,IN2,12(IN2),96.67720038722452,39.26687393188477,39.00691416483819,73.02899317957578
1771504479.6085258,87,11,IN2,IN2,11(IN2),61.52185786245841,33.38479042053223,34.19062485564396,45.12169876011895
1771504479.6085258,85,10,IN2,IN2,10(IN2),61.52185620206517,33.38479042053223,30.775076735411115,24.31855415367565
1771504479.6085258,82,2,IN1,IN1,2(IN1),60.5967156690912,55.32336845397949,55.1224912365506,31.854552320104464
1771504479.6085258,14,2,OUT1,OUT1,2(OUT1),88.50512819647997,,0.0,61.28281346281007
1771504479.6085258,5,1,OUT1,OUT1,1(OUT1),62.90956785202114,117.64164276123047,116.28881798246749,91.76553579469366
1771504479.6085258,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.6633039,94,3,OUT1,OUT1,3(OUT1),54.12073182564918,29.410410690307618,29.58285977259137,78.584079654654
1771504479.6633039,92,3,OUT2,OUT2,3(OUT2),64.75984639919791,34.81556739807129,35.13832331302174,75.46313155979118
1771504479.6633039,91,12,IN2,IN2,12(IN2),96.52302018290281,39.26687393188477,39.09298708263069,72.05546675405235
1771504479.6633039,87,11,IN2,IN2,11(IN2),61.05928693183216,33.06684265136719,33.76319175508316,44.90133088057485
1771504479.6633039,85,10,IN2,IN2,10(IN2),60.596719699812425,55.32336845397949,30.775076735411115,24.2699170453683
1771504479.6633039,82,2,IN1,IN1,2(IN1),60.59671748943156,55.32336845397949,55.1883842487803,31.737025484624972
1771504479.6633039,14,2,OUT1,OUT1,2(OUT1),88.50512550093715,,0.0,61.28281346281007
1771504479.6633039,5,1,OUT1,OUT1,1(OUT1),-1.0,,116.28881798246749,91.58200472310428
1771504479.6633039,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504479.720855,94,3,OUT1,OUT1,3(OUT1),54.583303033129056,29.25143508911133,29.47417846713258,78.81277215502432
1771504479.720855,92,3,OUT2,OUT2,3(OUT2),64.9140458242551,34.81556739807129,35.0316169852537,75.66937747973822
1771504479.720855,91,12,IN2,IN2,12(IN2),95.98335133171597,39.425849533081056,39.20261685567374,71.08656047872937
1771504479.720855,87,11,IN2,IN2,11(IN2),60.44252516490985,32.9078670501709,33.46314568831868,44.73500216299922
1771504479.720855,85,10,IN2,IN2,10(IN2),60.596715999193975,32.9078670501709,31.61365708694015,24.09320389824361
1771504479.720855,82,2,IN1,IN1,2(IN1),61.52185869083548,55.48234405517578,55.28479391470865,31.611355426817706
1771504479.720855,14,2,OUT1,OUT1,2(OUT1),68.46041017236418,,0.0,61.28281346281007
1771504479.720855,5,1,OUT1,OUT1,1(OUT1),95.75206792641109,,116.28881798246749,91.58200472310428
1771504479.720855,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
